"Entity DCID","Entity properties isoCode","Entity properties name","Variable DCID","Variable observation date","Variable observation metadata importName","Variable observation metadata provenanceUrl","Variable observation metadata scalingFactor","Variable observation metadata unit","Variable observation metadata unitDisplayName","Variable observation value","Variable properties name"
"geoId/02110","","Juneau City and Borough","Count_Household_IncomeOf200000OrMoreUSDollar","2011","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","","",605,"Households With an Income of $200,000 or More"
"geoId/02110","","Juneau City and Borough","Count_Household_IncomeOf200000OrMoreUSDollar","2012","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","","",784,"Households With an Income of $200,000 or More"
"geoId/02110","","Juneau City and Borough","Count_Household_IncomeOf200000OrMoreUSDollar","2013","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","","",804,"Households With an Income of $200,000 or More"
"geoId/02110","","Juneau City and Borough","Count_Household_IncomeOf200000OrMoreUSDollar","2014","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","","",891,"Households With an Income of $200,000 or More"
"geoId/02110","","Juneau City and Borough","Count_Household_IncomeOf200000OrMoreUSDollar","2015","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","","",921,"Households With an Income of $200,000 or More"
"geoId/02110","","Juneau City and Borough","Count_Household_IncomeOf200000OrMoreUSDollar","2016","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","","",952,"Households With an Income of $200,000 or More"
"geoId/02110","","Juneau City and Borough","Count_Household_IncomeOf200000OrMoreUSDollar","2017","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","","",1078,"Households With an Income of $200,000 or More"
"geoId/02110","","Juneau City and Borough","Count_Household_IncomeOf200000OrMoreUSDollar","2018","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","","",1182,"Households With an Income of $200,000 or More"
"geoId/02110","","Juneau City and Borough","Count_Household_IncomeOf200000OrMoreUSDollar","2019","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","","",1204,"Households With an Income of $200,000 or More"
"geoId/02110","","Juneau City and Borough","Count_Household_IncomeOf200000OrMoreUSDollar","2020","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","","",1294,"Households With an Income of $200,000 or More"
"geoId/02110","","Juneau City and Borough","Count_Household_IncomeOf200000OrMoreUSDollar","2021","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","","",1601,"Households With an Income of $200,000 or More"
"geoId/02110","","Juneau City and Borough","Count_Household_IncomeOf200000OrMoreUSDollar","2022","CensusACS5YearSurvey","https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html","","","",1902,"Households With an Income of $200,000 or More"
